Wave_Grp_ID,Wave_Grp_Index,Wave_Grp_Delay,Wave_Grp_Pattern,Wave_Grp_Mob_Delay_1,Wave_Grp_Spawn_1,Wave_Grp_Mob_ID_1,Wave_Grp_Mob_Lv_1,Wave_Grp_Mob_Value_1,Wave_Grp_Mob_Delay_2,Wave_Grp_Spawn_2,Wave_Grp_Mob_ID_2,Wave_Grp_Mob_Lv_2,Wave_Grp_Mob_Value_2,Wave_Grp_Mob_Delay_3,Wave_Grp_Spawn_3,Wave_Grp_Mob_ID_3,Wave_Grp_Mob_Lv_3,Wave_Grp_Mob_Value_3,Wave_Grp_Mob_Delay_4,Wave_Grp_Spawn_4,Wave_Grp_Mob_ID_4,Wave_Grp_Mob_Lv_4,Wave_Grp_Mob_Value_4,Wave_Grp_Mob_Delay_5,Wave_Grp_Spawn_5,Wave_Grp_Mob_ID_5,Wave_Grp_Mob_Lv_5,Wave_Grp_Mob_Value_5
27,3,1,0,28,3,20049,7,2,14,3,20050,7,1,,,,,,,,,,,,,,,
27,4,1,0,20,4,20049,7,2,16,7,20051,7,1,,,,,,,,,,,,,,,
27,5,1,0,8,5,20049,7,1,18,2,20050,7,1,,,,,,,,,,,,,,,
27,6,1,0,30,6,20049,7,1,20,3,20051,7,1,,,,,,,,,,,,,,,
27,7,1,0,40,7,20043,7,1,22,6,20044,7,1,,,,,,,,,,,,,,,
27,8,1,0,44,8,20049,7,1,24,1,20045,7,1,,,,,,,,,,,,,,,
27,9,1,0,10,9,20043,7,1,26,11,20044,7,1,,,,,,,,,,,,,,,
27,10,1,0,32,10,20049,7,1,28,9,20045,7,1,,,,,,,,,,,,,,,
27,11,1,0,50,11,20043,7,1,30,12,20044,7,1,,,,,,,,,,,,,,,
27,12,1,0,42,12,20049,7,1,32,4,20045,7,1,,,,,,,,,,,,,,,
27,13,1,0,52,1,20043,7,1,34,10,20044,7,1,,,,,,,,,,,,,,,
27,14,1,0,34,2,20049,7,1,36,5,20044,7,1,,,,,,,,,,,,,,,
27,15,1,0,12,3,20043,7,1,38,1,20045,7,1,,,,,,,,,,,,,,,
27,16,1,0,22,4,20049,7,1,,,,,,,,,,,,,,,,,,,,
27,17,1,0,46,5,20049,7,1,,,,,,,,,,,,,,,,,,,,
27,18,1,0,36,6,20049,7,1,,,,,,,,,,,,,,,,,,,,
27,19,1,0,24,7,20043,7,1,,,,,,,,,,,,,,,,,,,,
27,20,1,0,14,8,20049,7,1,,,,,,,,,,,,,,,,,,,,
27,21,1,0,38,9,20049,7,1,,,,,,,,,,,,,,,,,,,,
27,22,1,0,48,10,20043,7,1,,,,,,,,,,,,,,,,,,,,
27,23,1,0,16,11,20049,7,1,,,,,,,,,,,,,,,,,,,,
27,24,1,0,26,12,20049,7,1,,,,,,,,,,,,,,,,,,,,
28,1,1,0,9,1,20049,7,2,16,7,20050,7,1,,,,,,,,,,,,,,,
28,2,1,0,3,2,20043,7,2,14,4,20051,7,1,,,,,,,,,,,,,,,
28,3,1,0,14,3,20049,7,2,18,6,20044,7,1,,,,,,,,,,,,,,,
28,4,1,0,10,4,20043,7,2,24,9,20045,7,1,,,,,,,,,,,,,,,
28,5,1,0,4,5,20049,7,2,10,10,20050,7,1,,,,,,,,,,,,,,,
28,6,1,0,15,6,20043,7,2,19,3,20051,7,1,,,,,,,,,,,,,,,
28,7,1,0,20,7,20049,7,2,20,4,20044,7,1,,,,,,,,,,,,,,,
28,8,1,0,22,8,20043,7,2,30,6,20045,7,1,,,,,,,,,,,,,,,
28,9,1,0,5,9,20049,7,2,35,7,20050,7,1,,,,,,,,,,,,,,,
28,10,1,0,16,10,20043,7,1,40,11,20044,7,1,,,,,,,,,,,,,,,
28,11,1,0,25,11,20049,7,1,,,,,,,,,,,,,,,,,,,,
28,12,1,0,21,12,20043,7,1,,,,,,,,,,,,,,,,,,,,
28,13,1,0,26,1,20049,7,1,,,,,,,,,,,,,,,,,,,,
28,14,1,0,17,2,20043,7,1,,,,,,,,,,,,,,,,,,,,
28,15,1,0,6,3,20049,7,1,,,,,,,,,,,,,,,,,,,,
28,16,1,0,11,4,20043,7,1,,,,,,,,,,,,,,,,,,,,
28,17,1,0,23,5,20049,7,1,,,,,,,,,,,,,,,,,,,,
28,18,1,0,18,6,20043,7,1,,,,,,,,,,,,,,,,,,,,
28,19,1,0,12,7,20049,7,1,,,,,,,,,,,,,,,,,,,,
28,20,1,0,7,8,20043,7,1,,,,,,,,,,,,,,,,,,,,
28,21,1,0,19,9,20049,7,1,,,,,,,,,,,,,,,,,,,,
28,22,1,0,24,10,20043,7,1,,,,,,,,,,,,,,,,,,,,
28,23,1,0,8,11,20049,7,1,,,,,,,,,,,,,,,,,,,,
28,24,1,0,13,12,20043,7,1,,,,,,,,,,,,,,,,,,,,
29,1,3,0,1,1,20049,8,2,20,4,20050,8,1,,,,,,,,,,,,,,,
29,2,3,0,2,2,20049,8,2,30,6,20051,8,1,,,,,,,,,,,,,,,
29,3,3,0,3,3,20049,8,2,35,7,20050,8,1,,,,,,,,,,,,,,,
29,4,3,0,4,7,20049,8,2,40,9,20051,8,1,,,,,,,,,,,,,,,
29,5,3,0,5,8,20049,8,2,10,2,20050,8,1,,,,,,,,,,,,,,,
29,6,3,0,6,9,20049,8,2,15,11,20051,8,1,,,,,,,,,,,,,,,
29,7,3,0,7,12,20049,8,2,,,,,,,,,,,,,,,,,,,,
29,8,3,0,8,11,20049,8,2,,,,,,,,,,,,,,,,,,,,
29,9,3,0,9,10,20049,8,2,,,,,,,,,,,,,,,,,,,,
29,10,3,0,10,6,20049,8,2,,,,,,,,,,,,,,,,,,,,
29,11,3,0,11,5,20049,8,2,,,,,,,,,,,,,,,,,,,,
29,12,3,0,12,4,20049,8,2,,,,,,,,,,,,,,,,,,,,
29,13,25,0,1,1,20049,8,2,,,,,,,,,,,,,,,,,,,,
29,14,25,0,2,2,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,15,25,0,3,3,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,16,25,0,4,7,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,17,25,0,5,8,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,18,25,0,6,9,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,19,25,0,7,12,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,20,25,0,8,11,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,21,25,0,9,10,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,22,25,0,10,6,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,23,25,0,11,5,20049,8,1,,,,,,,,,,,,,,,,,,,,
29,24,25,0,12,4,20049,8,1,,,,,,,,,,,,,,,,,,,,
30,1,1,0,18,1,20046,9,2,10,8,20009,9,1,,,,,,,,,,,,,,,
30,2,1,0,6,2,20047,9,2,12,2,20048,9,1,,,,,,,,,,,,,,,
30,3,1,0,28,3,20046,9,1,14,3,20010,9,1,,,,,,,,,,,,,,,
30,4,1,0,20,4,20047,9,1,16,7,20048,9,1,,,,,,,,,,,,,,,
30,5,1,0,8,5,20046,9,2,18,2,20009,9,1,,,,,,,,,,,,,,,
30,6,1,0,30,6,20047,9,1,20,3,20048,9,1,,,,,,,,,,,,,,,
30,7,1,0,40,7,20007,9,1,22,6,20010,9,1,,,,,,,,,,,,,,,
30,8,1,0,44,8,20046,9,1,24,1,20048,9,1,,,,,,,,,,,,,,,
30,9,1,0,10,9,20047,9,2,26,11,20009,9,1,,,,,,,,,,,,,,,
30,10,1,0,32,10,20046,9,1,28,9,20048,9,1,,,,,,,,,,,,,,,
30,11,1,0,50,11,20047,9,1,30,12,20009,9,1,,,,,,,,,,,,,,,
30,12,1,0,42,12,20007,9,1,32,4,20048,9,1,,,,,,,,,,,,,,,
30,13,1,0,52,1,20046,9,1,34,10,20010,9,1,,,,,,,,,,,,,,,
30,14,1,0,34,2,20047,9,1,36,5,20048,9,1,,,,,,,,,,,,,,,
30,15,1,0,12,3,20046,9,2,38,1,20009,9,1,,,,,,,,,,,,,,,
30,16,1,0,22,4,20047,9,1,60,2,30003,9,1,,,,,,,,,,,,,,,
30,17,1,0,46,5,20046,9,1,,,,,,,,,,,,,,,,,,,,
30,18,1,0,36,6,20047,9,1,,,,,,,,,,,,,,,,,,,,
30,19,1,0,24,7,20007,9,1,,,,,,,,,,,,,,,,,,,,
30,20,1,0,14,8,20007,9,1,,,,,,,,,,,,,,,,,,,,
30,21,1,0,38,9,20007,9,1,,,,,,,,,,,,,,,,,,,,
30,22,1,0,48,10,20046,9,1,,,,,,,,,,,,,,,,,,,,
30,23,1,0,16,11,20047,9,1,,,,,,,,,,,,,,,,,,,,
30,24,1,0,26,12,20007,9,1,,,,,,,,,,,,,,,,,,,,
31,1,1,0,9,1,20053,9,3,16,7,20052,9,1,,,,,,,,,,,,,,,
31,2,1,0,3,2,20054,9,3,14,4,20052,9,1,,,,,,,,,,,,,,,
31,3,1,0,14,3,20053,9,3,18,6,20052,9,1,,,,,,,,,,,,,,,
31,4,1,0,10,4,20054,9,3,24,9,20052,9,1,,,,,,,,,,,,,,,
31,5,1,0,4,5,20053,9,3,10,10,20052,9,1,,,,,,,,,,,,,,,
31,6,1,0,15,6,20054,9,3,19,3,20052,9,1,,,,,,,,,,,,,,,
31,7,1,0,20,7,20053,9,3,20,4,20052,9,1,,,,,,,,,,,,,,,
31,8,1,0,22,8,20054,9,3,30,6,20052,9,1,,,,,,,,,,,,,,,
31,9,1,0,5,9,20053,9,3,35,7,20052,9,1,,,,,,,,,,,,,,,
31,10,1,0,16,10,20054,9,3,40,11,20052,9,1,,,,,,,,,,,,,,,
31,11,1,0,25,11,20053,9,3,,,,,,,,,,,,,,,,,,,,
31,12,1,0,21,12,20054,9,3,,,,,,,,,,,,,,,,,,,,
32,1,1,0,3,5,20053,9,3,10,4,20052,9,2,,,,,,,,,,,,,,,
32,2,1,0,5,8,20054,9,3,15,6,20052,9,2,,,,,,,,,,,,,,,
32,3,1,0,7,4,20053,9,3,20,7,20052,9,1,,,,,,,,,,,,,,,
32,4,1,0,4,7,20054,9,2,25,5,20052,9,1,,,,,,,,,,,,,,,
32,5,1,0,6,6,20053,9,2,25,8,20052,9,1,,,,,,,,,,,,,,,
32,6,1,0,8,9,20054,9,2,17,4,20052,9,2,,,,,,,,,,,,,,,
32,7,1,0,10,4,20053,9,2,22,6,20052,9,1,,,,,,,,,,,,,,,
32,8,1,0,22,9,20054,9,2,28,7,20052,9,1,,,,,,,,,,,,,,,
32,9,1,0,26,7,20053,9,2,,,,,,,,,,,,,,,,,,,,
32,10,1,0,16,6,20054,9,2,,,,,,,,,,,,,,,,,,,,
32,11,1,0,24,4,20053,9,2,,,,,,,,,,,,,,,,,,,,
32,12,1,0,12,9,20054,9,2,,,,,,,,,,,,,,,,,,,,
32,13,1,0,16,6,20053,9,2,,,,,,,,,,,,,,,,,,,,
32,14,1,0,20,7,20054,9,2,,,,,,,,,,,,,,,,,,,,
32,15,1,0,14,8,20053,9,2,,,,,,,,,,,,,,,,,,,,
32,16,1,0,18,5,20054,9,2,,,,,,,,,,,,,,,,,,,,
33,1,1,0,3,1,20053,9,2,30,1,20052,9,1,,,,,,,,,,,,,,,
33,2,1,0,3,2,20054,9,2,30,2,20052,9,1,,,,,,,,,,,,,,,
33,3,1,0,3,3,20053,9,2,30,3,20052,9,1,,,,,,,,,,,,,,,
33,4,1,0,3,4,20054,9,2,30,4,20052,9,1,,,,,,,,,,,,,,,
33,5,1,0,3,5,20053,9,2,30,5,20052,9,1,,,,,,,,,,,,,,,
33,6,1,0,3,6,20054,9,2,30,6,20052,9,1,,,,,,,,,,,,,,,
33,7,1,0,3,7,20053,9,2,30,7,20052,9,1,,,,,,,,,,,,,,,
33,8,1,0,3,8,20054,9,2,30,8,20052,9,1,,,,,,,,,,,,,,,
33,9,1,0,3,9,20053,9,2,30,9,20052,9,1,,,,,,,,,,,,,,,
33,10,1,0,3,10,20054,9,2,30,10,20052,9,1,,,,,,,,,,,,,,,
33,11,1,0,3,11,20053,9,1,30,11,20052,9,1,,,,,,,,,,,,,,,
33,12,1,0,3,12,20054,9,1,30,12,20052,9,1,,,,,,,,,,,,,,,
33,13,1,0,9,1,20053,9,1,10,4,20052,9,1,,,,,,,,,,,,,,,
33,14,1,0,8,3,20054,9,1,15,6,20052,9,1,,,,,,,,,,,,,,,
33,15,1,0,7,4,20053,9,1,20,7,20052,9,1,,,,,,,,,,,,,,,
33,16,1,0,16,6,20054,9,1,25,9,20052,9,1,,,,,,,,,,,,,,,
33,17,1,0,12,7,20053,9,1,,,,,,,,,,,,,,,,,,,,
33,18,1,0,18,9,20054,9,1,,,,,,,,,,,,,,,,,,,,
33,19,1,0,14,10,20053,9,1,,,,,,,,,,,,,,,,,,,,
33,20,1,0,11,12,20054,9,1,,,,,,,,,,,,,,,,,,,,
34,1,1,0,3,2,20053,10,3,20,1,20052,10,2,,,,,,,,,,,,,,,
34,2,1,0,5,11,20054,10,3,30,10,20052,10,2,,,,,,,,,,,,,,,
34,3,1,0,7,1,20053,10,3,35,3,20052,10,2,,,,,,,,,,,,,,,
34,4,1,0,4,10,20054,10,3,10,12,20052,10,2,,,,,,,,,,,,,,,
34,5,1,0,6,3,20053,10,2,12,11,20052,10,2,,,,,,,,,,,,,,,
34,6,1,0,8,10,20054,10,2,,,,,,,,,,,,,,,,,,,,
34,7,1,0,10,1,20053,10,2,,,,,,,,,,,,,,,,,,,,
34,8,1,0,22,12,20054,10,2,,,,,,,,,,,,,,,,,,,,
34,9,1,0,26,3,20053,10,2,,,,,,,,,,,,,,,,,,,,
34,10,1,0,16,12,20054,10,2,,,,,,,,,,,,,,,,,,,,
34,11,1,0,24,1,20053,10,2,,,,,,,,,,,,,,,,,,,,
34,12,1,0,12,12,20054,10,2,,,,,,,,,,,,,,,,,,,,
34,13,1,0,16,10,20053,10,2,,,,,,,,,,,,,,,,,,,,
34,14,1,0,20,3,20054,10,2,,,,,,,,,,,,,,,,,,,,
34,15,1,0,14,11,20053,10,2,,,,,,,,,,,,,,,,,,,,
34,16,1,0,18,2,20054,10,2,,,,,,,,,,,,,,,,,,,,
35,1,1,0,1,2,30003,10,1,,,,,,,,,,,,,,,,,,,,
36,1,1,0,9,1,20053,11,2,16,7,20052,11,1,,,,,,,,,,,,,,,
36,2,1,0,3,2,20054,11,2,14,4,20005,11,1,,,,,,,,,,,,,,,
36,3,1,0,14,3,20004,11,2,18,6,20006,11,1,,,,,,,,,,,,,,,
36,4,1,0,10,4,20055,11,2,24,9,20052,11,1,,,,,,,,,,,,,,,
36,5,1,0,4,5,20053,11,2,10,10,20005,11,1,,,,,,,,,,,,,,,
36,6,1,0,15,6,20054,11,2,19,3,20006,11,1,,,,,,,,,,,,,,,
36,7,1,0,20,7,20004,11,2,20,4,20052,11,1,,,,,,,,,,,,,,,
36,8,1,0,22,8,20055,11,2,30,6,20005,11,1,,,,,,,,,,,,,,,
36,9,1,0,5,9,20053,11,2,35,7,20006,11,1,,,,,,,,,,,,,,,
36,10,1,0,16,10,20054,11,2,40,11,20052,11,1,,,,,,,,,,,,,,,
36,11,1,0,25,11,20004,11,2,,,,,,,,,,,,,,,,,,,,
36,12,1,0,21,12,20055,11,2,,,,,,,,,,,,,,,,,,,,
36,13,1,0,26,1,20053,11,1,,,,,,,,,,,,,,,,,,,,
36,14,1,0,17,2,20054,11,1,,,,,,,,,,,,,,,,,,,,
36,15,1,0,6,3,20004,11,1,,,,,,,,,,,,,,,,,,,,
36,16,1,0,11,4,20055,11,1,,,,,,,,,,,,,,,,,,,,
36,17,1,0,23,5,20053,11,1,,,,,,,,,,,,,,,,,,,,
36,18,1,0,18,6,20054,11,1,,,,,,,,,,,,,,,,,,,,
36,19,1,0,12,7,20004,11,1,,,,,,,,,,,,,,,,,,,,
36,20,1,0,7,8,20055,11,1,,,,,,,,,,,,,,,,,,,,
36,21,1,0,19,9,20053,11,1,,,,,,,,,,,,,,,,,,,,
36,22,1,0,24,10,20054,11,1,,,,,,,,,,,,,,,,,,,,
36,23,1,0,8,11,20004,11,1,,,,,,,,,,,,,,,,,,,,
36,24,1,0,13,12,20055,11,1,,,,,,,,,,,,,,,,,,,,
37,1,3,0,1,1,20053,11,2,20,4,20052,11,1,,,,,,,,,,,,,,,
37,2,3,0,2,2,20054,11,2,30,6,20005,11,1,,,,,,,,,,,,,,,
37,3,3,0,3,3,20004,11,2,35,7,20006,11,1,,,,,,,,,,,,,,,
37,4,3,0,4,7,20055,11,2,40,9,20052,11,1,,,,,,,,,,,,,,,
37,5,3,0,5,8,20053,11,1,10,2,20005,11,1,,,,,,,,,,,,,,,
37,6,3,0,6,9,20054,11,1,15,11,20006,11,1,,,,,,,,,,,,,,,
37,7,3,0,7,12,20004,11,1,,,,,,,,,,,,,,,,,,,,
37,8,3,0,8,11,20055,11,1,,,,,,,,,,,,,,,,,,,,
37,9,3,0,9,10,20053,11,1,,,,,,,,,,,,,,,,,,,,
37,10,3,0,10,6,20054,11,1,,,,,,,,,,,,,,,,,,,,
37,11,3,0,11,5,20004,11,1,,,,,,,,,,,,,,,,,,,,
37,12,3,0,12,4,20055,11,1,,,,,,,,,,,,,,,,,,,,
37,13,25,0,1,1,20053,11,2,,,,,,,,,,,,,,,,,,,,
37,14,25,0,2,2,20054,11,2,,,,,,,,,,,,,,,,,,,,
37,15,25,0,3,3,20004,11,2,,,,,,,,,,,,,,,,,,,,
37,16,25,0,4,7,20055,11,2,,,,,,,,,,,,,,,,,,,,
37,17,25,0,5,8,20053,11,2,,,,,,,,,,,,,,,,,,,,
37,18,25,0,6,9,20054,11,2,,,,,,,,,,,,,,,,,,,,
37,19,25,0,7,12,20004,11,2,,,,,,,,,,,,,,,,,,,,
37,20,25,0,8,11,20055,11,2,,,,,,,,,,,,,,,,,,,,
37,21,25,0,9,10,20053,11,2,,,,,,,,,,,,,,,,,,,,
37,22,25,0,10,6,20054,11,2,,,,,,,,,,,,,,,,,,,,
37,23,25,0,11,5,20004,11,2,,,,,,,,,,,,,,,,,,,,
37,24,25,0,12,4,20055,11,2,,,,,,,,,,,,,,,,,,,,
38,1,1,0,14,1,20053,12,3,10,4,20052,12,2,,,,,,,,,,,,,,,
38,2,1,0,4,2,20054,12,3,15,7,20005,12,2,,,,,,,,,,,,,,,
38,3,1,0,7,3,20004,12,3,20,2,20006,12,2,,,,,,,,,,,,,,,
38,4,1,0,10,4,20055,12,3,25,1,20052,12,2,,,,,,,,,,,,,,,
38,5,1,0,21,5,20053,12,3,30,3,20005,12,2,,,,,,,,,,,,,,,
38,6,1,0,23,7,20054,12,3,,,,,,,,,,,,,,,,,,,,
38,7,1,0,25,8,20004,12,3,,,,,,,,,,,,,,,,,,,,
38,8,1,0,9,1,20055,12,3,,,,,,,,,,,,,,,,,,,,
38,9,1,0,19,2,20053,12,2,,,,,,,,,,,,,,,,,,,,
38,10,1,0,11,3,20054,12,2,,,,,,,,,,,,,,,,,,,,
38,11,1,0,15,4,20004,12,2,,,,,,,,,,,,,,,,,,,,
38,12,1,0,13,5,20055,12,2,,,,,,,,,,,,,,,,,,,,
38,13,1,0,27,7,20053,12,2,,,,,,,,,,,,,,,,,,,,
38,14,1,0,17,8,20054,12,2,,,,,,,,,,,,,,,,,,,,
39,1,1,0,18,1,20054,13,1,10,8,20052,13,1,,,,,,,,,,,,,,,
39,2,1,0,6,2,20004,13,1,12,2,20005,13,1,,,,,,,,,,,,,,,
39,3,1,0,28,3,20054,13,1,14,3,20006,13,1,,,,,,,,,,,,,,,
39,4,1,0,20,4,20004,13,2,16,7,20052,13,1,,,,,,,,,,,,,,,
39,5,1,0,8,5,20054,13,1,18,2,20005,13,1,,,,,,,,,,,,,,,
39,6,1,0,30,6,20004,13,1,20,3,20006,13,1,,,,,,,,,,,,,,,
39,7,1,0,40,7,20053,13,1,22,6,20052,13,1,,,,,,,,,,,,,,,
39,8,1,0,44,8,20053,13,1,24,1,20005,13,1,,,,,,,,,,,,,,,
39,9,1,0,10,9,20053,13,2,26,11,20006,13,1,,,,,,,,,,,,,,,
39,10,1,0,32,10,20053,13,1,28,9,20052,13,1,,,,,,,,,,,,,,,
39,11,1,0,50,11,20053,13,1,30,12,20005,13,1,,,,,,,,,,,,,,,
39,12,1,0,42,12,20055,13,1,32,4,20006,13,1,,,,,,,,,,,,,,,
39,13,1,0,52,1,20055,13,1,34,10,20052,13,1,,,,,,,,,,,,,,,
39,14,1,0,34,2,20053,13,1,36,5,20005,13,1,,,,,,,,,,,,,,,
39,15,1,0,12,3,20054,13,1,38,1,20006,13,1,,,,,,,,,,,,,,,
39,16,1,0,22,4,20004,13,2,,,,,,,,,,,,,,,,,,,,
39,17,1,0,46,5,20055,13,1,,,,,,,,,,,,,,,,,,,,
39,18,1,0,36,6,20053,13,1,,,,,,,,,,,,,,,,,,,,
39,19,1,0,24,7,20054,13,2,,,,,,,,,,,,,,,,,,,,
39,20,1,0,14,8,20004,13,2,,,,,,,,,,,,,,,,,,,,
39,21,1,0,38,9,20053,13,1,,,,,,,,,,,,,,,,,,,,
39,22,1,0,48,10,20054,13,1,,,,,,,,,,,,,,,,,,,,
39,23,1,0,16,11,20004,13,2,,,,,,,,,,,,,,,,,,,,
39,24,1,0,26,12,20055,13,2,,,,,,,,,,,,,,,,,,,,
40,1,1,0,3,5,20007,13,3,10,4,20008,13,2,,,,,,,,,,,,,,,
40,2,1,0,5,8,20046,13,3,15,6,20010,13,2,,,,,,,,,,,,,,,
40,3,1,0,7,4,20047,13,3,20,7,20009,13,2,,,,,,,,,,,,,,,
40,4,1,0,4,7,20007,13,3,25,5,20048,13,1,,,,,,,,,,,,,,,
40,5,1,0,6,6,20047,13,3,25,8,20048,13,1,,,,,,,,,,,,,,,
40,6,1,0,8,9,20046,13,3,17,4,20008,13,1,,,,,,,,,,,,,,,
40,7,1,0,10,4,20007,13,3,22,6,20010,13,1,,,,,,,,,,,,,,,
40,8,1,0,22,9,20046,13,2,28,7,20009,13,1,,,,,,,,,,,,,,,
40,9,1,0,26,7,20007,13,2,,,,,,,,,,,,,,,,,,,,
40,10,1,0,16,6,20047,13,2,,,,,,,,,,,,,,,,,,,,
40,11,1,0,24,4,20046,13,2,,,,,,,,,,,,,,,,,,,,
40,12,1,0,12,9,20047,13,2,,,,,,,,,,,,,,,,,,,,
40,13,1,0,16,6,20007,13,2,,,,,,,,,,,,,,,,,,,,
40,14,1,0,20,7,20046,13,1,,,,,,,,,,,,,,,,,,,,
40,15,1,0,14,8,20046,13,1,,,,,,,,,,,,,,,,,,,,
40,16,1,0,18,5,20047,13,1,,,,,,,,,,,,,,,,,,,,
40,17,1,0,60,2,30003,13,1,,,,,,,,,,,,,,,,,,,,
41,1,1,0,3,1,20011,14,2,30,1,20012,14,1,,,,,,,,,,,,,,,
41,2,1,0,3,2,20011,14,2,30,2,20008,14,1,,,,,,,,,,,,,,,
41,3,1,0,3,3,20011,14,2,30,3,20010,14,1,,,,,,,,,,,,,,,
41,4,1,0,3,4,20011,14,2,30,4,20012,14,1,,,,,,,,,,,,,,,
41,5,1,0,3,5,20011,14,2,30,5,20008,14,1,,,,,,,,,,,,,,,
41,6,1,0,3,6,20011,14,2,30,6,20010,14,1,,,,,,,,,,,,,,,
41,7,1,0,3,7,20011,14,2,30,7,20012,14,1,,,,,,,,,,,,,,,
41,8,1,0,3,8,20011,14,2,30,8,20008,14,1,,,,,,,,,,,,,,,
41,9,1,0,3,9,20011,14,2,30,9,20010,14,1,,,,,,,,,,,,,,,
41,10,1,0,3,10,20011,14,2,30,10,20012,14,1,,,,,,,,,,,,,,,
41,11,1,0,3,11,20011,14,2,30,11,20008,14,1,,,,,,,,,,,,,,,
41,12,1,0,3,12,20011,14,2,30,12,20010,14,1,,,,,,,,,,,,,,,
41,13,1,0,9,1,20011,14,2,10,4,20012,14,1,,,,,,,,,,,,,,,
41,14,1,0,8,3,20011,14,1,15,6,20008,14,1,,,,,,,,,,,,,,,
41,15,1,0,7,4,20011,14,1,20,7,20010,14,1,,,,,,,,,,,,,,,
41,16,1,0,16,6,20011,14,1,25,9,20012,14,1,,,,,,,,,,,,,,,
41,17,1,0,12,7,20011,14,1,,,,,,,,,,,,,,,,,,,,
41,18,1,0,18,9,20011,14,1,,,,,,,,,,,,,,,,,,,,
41,19,1,0,14,10,20011,14,1,,,,,,,,,,,,,,,,,,,,
41,20,1,0,11,12,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,1,1,0,9,1,20011,14,2,16,7,20012,14,1,,,,,,,,,,,,,,,
42,2,1,0,3,2,20011,14,2,14,4,20008,14,1,,,,,,,,,,,,,,,
42,3,1,0,14,3,20011,14,2,18,6,20010,14,1,,,,,,,,,,,,,,,
42,4,1,0,10,4,20011,14,2,24,9,20012,14,1,,,,,,,,,,,,,,,
42,5,1,0,4,5,20011,14,2,10,10,20008,14,1,,,,,,,,,,,,,,,
42,6,1,0,15,6,20011,14,2,19,3,20010,14,1,,,,,,,,,,,,,,,
42,7,1,0,20,7,20011,14,2,20,4,20012,14,1,,,,,,,,,,,,,,,
42,8,1,0,22,8,20011,14,2,30,6,20008,14,1,,,,,,,,,,,,,,,
42,9,1,0,5,9,20011,14,2,35,7,20010,14,1,,,,,,,,,,,,,,,
42,10,1,0,16,10,20011,14,2,40,11,20012,14,1,,,,,,,,,,,,,,,
42,11,1,0,25,11,20011,14,2,,,,,,,,,,,,,,,,,,,,
42,12,1,0,21,12,20011,14,2,,,,,,,,,,,,,,,,,,,,
42,13,1,0,26,1,20011,14,2,,,,,,,,,,,,,,,,,,,,
42,14,1,0,17,2,20011,14,2,,,,,,,,,,,,,,,,,,,,
42,15,1,0,6,3,20011,14,2,,,,,,,,,,,,,,,,,,,,
42,16,1,0,11,4,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,17,1,0,23,5,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,18,1,0,18,6,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,19,1,0,12,7,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,20,1,0,7,8,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,21,1,0,19,9,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,22,1,0,24,10,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,23,1,0,8,11,20011,14,1,,,,,,,,,,,,,,,,,,,,
42,24,1,0,13,12,20011,14,1,,,,,,,,,,,,,,,,,,,,
43,1,1,0,3,5,20011,14,3,10,4,20012,14,1,,,,,,,,,,,,,,,
43,2,1,0,5,8,20011,14,3,15,6,20008,14,1,,,,,,,,,,,,,,,
43,3,1,0,7,4,20011,14,3,20,7,20010,14,1,,,,,,,,,,,,,,,
43,4,1,0,4,7,20011,14,3,25,5,20012,14,1,,,,,,,,,,,,,,,
43,5,1,0,6,6,20011,14,3,25,8,20008,14,1,,,,,,,,,,,,,,,
43,6,1,0,8,9,20011,14,3,17,4,20010,14,1,,,,,,,,,,,,,,,
43,7,1,0,10,4,20011,14,3,22,6,20012,14,1,,,,,,,,,,,,,,,
43,8,1,0,22,9,20011,14,3,28,7,20008,14,1,,,,,,,,,,,,,,,
43,9,1,0,26,7,20011,14,3,,,,,,,,,,,,,,,,,,,,
43,10,1,0,16,6,20011,14,2,,,,,,,,,,,,,,,,,,,,
43,11,1,0,24,4,20011,14,2,,,,,,,,,,,,,,,,,,,,
43,12,1,0,12,9,20011,14,2,,,,,,,,,,,,,,,,,,,,
43,13,1,0,16,6,20011,14,2,,,,,,,,,,,,,,,,,,,,
43,14,1,0,20,7,20011,14,2,,,,,,,,,,,,,,,,,,,,
43,15,1,0,14,8,20011,14,2,,,,,,,,,,,,,,,,,,,,
